english,analytical_skills,domain_skills,quantitative_ability,college,performance,cluster_kmeans,cluster_agglomerative,cluster_dbscan
4.194763815980776,4.498586111509115,4.460112425277408,4.403751545753393,4.475441079313307,BP,0,1,-1
4.18950572132735,4.264203235221264,4.297838483812569,4.041520400576673,4.302261666205019,BP,0,1,0
4.2292662361199405,3.877164456667783,4.102878539401953,3.9379222380040746,4.279393876781295,MP,1,0,-1
3.6372870914235143,4.016329277220443,4.201876759177986,3.5448049494146256,4.238925791033208,MP,1,0,-1
4.243970830838877,4.3917074675249035,4.21716716248006,4.2252464467215365,4.351137781640136,LP,0,1,0
3.813943522108795,4.03074953253152,3.995956300274384,4.214949508802925,4.356580613342407,LP,1,2,-1
4.067591257186692,4.2956829375253,3.9656460995631897,4.104558898661933,4.4058652241537235,BP,1,2,0
4.395799076293916,4.1988879114249755,4.39514743190371,4.167820471132573,4.386640972224627,MP,0,1,0
4.190440859419358,4.004659686897997,4.167587572701454,4.2480066717190805,4.458486006785268,MP,0,2,0
4.16685846157295,4.345194492877591,4.272833184102361,4.194089562089748,4.193888192558362,BP,0,1,-1
4.197917727281994,4.4245961853590385,3.9902424074220515,4.064760225930799,4.456554161659308,BP,0,1,0
4.180619935370637,4.277951311239083,4.085281779792442,4.075452325688139,4.4156225841023975,MP,0,1,0
4.083197621752415,4.227107419582107,4.150869791804581,4.2154449762928285,4.314372152858053,LP,0,1,0
4.345654871200553,4.448077932805699,4.189766542866187,4.081546837724664,4.314372152858053,BP,0,1,0
4.1253877164793815,4.0602854145262715,3.8906125562038163,3.856728273381457,4.4048068506933715,MP,1,0,-1
4.161307959601146,3.7085482680704906,3.979223712650818,3.8479589532501444,4.335982696172475,LP,1,0,-1
4.1283438106548385,4.132602987195675,4.206517125230123,3.6896362303011676,4.5145158177199605,BP,1,2,-1
4.234539323021347,4.342997504911529,4.128015084319302,4.126188507391696,4.308694002891757,BP,0,1,0
4.12955459691876,3.9630560073108296,3.989869919628789,4.021989808265268,4.402849982687447,MP,1,0,0
4.176336197522685,4.049779451966152,4.065479214732182,4.096491206193801,4.3715974391833425,BP,1,0,0
3.9861500246965162,3.8469401602365316,3.846628667288534,3.695024463250217,4.302487272522953,LP,1,0,-1
4.073057476509214,4.3583121326655325,4.20774377986878,4.0648667783594385,4.356067595503785,BP,0,0,0
4.032561705907553,4.12893696330252,4.463133300205673,4.0665183426304585,4.410452108857585,BP,0,1,-1
4.148075198851679,4.2239197271142634,4.187562338547191,4.204234151988438,4.2810085289439614,BP,0,1,0
4.449641609132581,4.283318732695595,3.9636350862728302,4.120113589587976,4.419643498245188,BP,0,1,0
4.365266054702239,4.28197470284281,4.024125247256954,4.227560655743709,4.335633595104171,BP,0,1,0
4.193387874418027,4.2187836545317605,4.071721450906566,4.211512538580207,4.384939056120917,BP,0,1,0
4.163791961631172,3.805625151990454,4.230279271992728,3.9295857627595514,4.335677239403141,BP,1,0,-1
4.061647113644831,4.013981765319927,4.171730062157045,3.715204419186492,4.329372766001963,MP,1,0,-1
3.8931402418289593,4.113602270703989,4.061539400378594,4.078873963880224,4.398310004746983,BP,1,2,-1
4.056266657745551,4.345194492877591,4.329872006776675,3.801356130777066,4.287532788245447,BP,1,0,-1
4.287127410964133,3.9266381141680196,4.2531158255628005,4.129089859502631,4.4435919903320364,BP,0,1,-1
4.026308019440558,3.95443691763041,3.72986936301706,3.9418759840211544,4.330294647583529,BP,1,0,-1
4.181393408416474,3.750912561800651,3.8929497100279757,3.863661661219593,4.298871449374426,MP,1,0,-1
4.104100020334606,4.248745830585776,4.171662463614347,4.121142226878255,4.384814411876203,BP,0,1,0
4.143994292263942,3.908308944721555,3.7418470351738033,3.8309255057866105,4.179094123975803,BP,1,0,-1
4.065288513747651,4.51288704140653,4.165255131365237,4.309065672484215,4.397735928379062,BP,0,1,-1
4.045262661273259,4.40162470901749,4.154124653236467,4.079749950024317,4.312140507209715,BP,1,0,0
4.081644583854049,4.412555982968994,4.27957115549167,4.18630161954127,4.490731551582098,BP,0,1,0
4.061922767903923,4.302858624437743,3.754715355234383,4.108471284098707,4.3899534674898675,BP,1,2,-1
4.156712261550925,4.1383491206566925,4.079006474834598,4.1195572371350915,4.415461410760119,LP,0,2,0
4.029129334848478,4.429982573339557,4.1031388380145914,4.054582811816739,4.323514363606213,BP,1,0,0
4.290685122982338,4.258788050218857,4.249612166002537,4.183276180992284,4.3480388723856205,BP,0,1,0
4.225934390826936,4.190112571575768,4.052589608541082,3.8615592823176446,4.446447961444461,BP,1,2,0
4.079088880572338,3.422303645365904,3.7987243620241173,3.750610819653277,4.367335919263878,LP,1,0,-1
3.926155550188984,3.9548154869286183,4.108790922194135,4.014397000931286,4.456167344386962,MP,1,2,-1
4.236434741973901,4.271607556159586,4.223904355893479,3.8752399015942602,4.350320946187054,BP,0,1,0
4.2673542493142245,4.139585983627104,4.003987277821689,3.9860262526309973,4.526848219212622,MP,0,1,-1
4.024097397986385,4.226819102144672,3.855356132307631,3.7899670873942126,4.350578966314055,MP,1,2,-1
4.3140005433012725,4.3383172793207265,4.091810874585089,4.115359850079019,4.362461479179042,MP,0,1,0
4.253711454006025,4.244715202746767,4.158136714924227,4.185211257008578,4.372355014977151,BP,0,1,0
4.232118371257219,4.320487254912759,4.2594045373741265,3.9104789031156524,4.3045154422322724,MP,0,1,0
4.248848609703558,4.172421232486554,3.890325072234588,3.745830893953446,4.343805421853684,LP,1,0,-1
4.217931764461483,3.4418906604842925,4.154297285342457,4.1423915211263385,4.39156433915437,BP,1,0,-1
4.025302620813609,3.977426610653835,4.1038039372204915,3.809361212430994,4.3576485559458815,LP,1,0,-1
4.224609210432998,4.193056901700959,4.085631711322813,4.009810405558402,4.370755014635817,BP,0,1,0
3.9785771602413833,3.762235386098981,4.014331163309871,3.990464588338504,4.265914077990263,MP,1,0,-1
4.103675223147654,4.135485822906172,4.229922512266986,3.77598026109194,4.263477680776994,BP,1,0,-1
4.057948597204195,4.314475704849174,4.147916063374007,3.84820348298949,4.435804340354353,BP,1,2,0
4.176766453145108,4.136106218909316,3.7051521062648938,4.097816387035122,4.473541743509655,BP,1,2,-1
4.254812231975847,4.056262996034315,4.314715077849907,4.171853954143247,4.370712874773608,BP,0,1,0
4.146023230963164,3.903704794759052,4.301748059094422,3.896270499223952,4.369658800680018,BP,1,0,0
4.305094809837486,4.288534058537742,4.457680220263537,4.34759647941355,4.418840607796598,BP,0,1,0
4.0206725237148735,4.257842518567876,4.061885231748481,3.806449221607733,4.465946432096859,BP,1,2,-1
4.236521372365404,4.013202657416378,4.24356017606583,3.8848172504180605,4.401134576287383,MP,1,0,-1
4.298030622502793,4.353333476529265,4.206557527829006,3.9822970373612847,4.533996366533566,BP,0,1,-1
4.07171288408646,4.131438175332862,4.358559469303176,4.188529454055781,4.352769453606764,BP,0,1,-1
4.257061378127867,4.373042139844716,4.199385106603179,4.238164083710815,4.338205355125032,BP,0,1,0
4.083910012086802,4.171224346613141,4.112495535224391,4.316911218571582,4.480891096588006,BP,0,2,-1
4.066724516706673,4.379685419740458,3.929710060719345,4.061902562424298,4.306584439507024,BP,1,0,0
4.203324427683237,4.0524802922259955,3.987760710449395,3.896985717478204,4.303163786248157,BP,1,0,-1
3.6048712871303126,4.240181883667865,2.7269186854065923,2.0753347597271827,4.352812356410468,BP,2,2,-1
3.9839276330033555,4.031349193780038,4.373987218233688,4.0385105973305215,4.371386899569536,MP,1,1,0
3.936312512545475,4.0535723666853425,3.9532233399956667,3.9197685638276583,4.274441423993944,MP,1,0,-1
4.146073082046869,4.169720770126991,4.016822339975752,4.101242617963192,4.395271861423902,BP,1,2,0
3.926262911414173,4.100037170193807,4.140853369453116,4.079236756654517,4.295015257684252,MP,1,0,-1
4.132654792299852,4.069442884413703,4.27749565148108,4.0823876962681,4.399948409307804,MP,0,1,0
4.395220782840861,4.396733777707733,4.266712474952725,4.103502475736462,4.388464202332306,BP,0,1,0
3.951350480362211,4.323643722150333,3.9755820507391566,4.049130319577099,4.399661882218801,BP,1,2,0
4.259944632642306,4.383383078854033,4.244288847320402,4.260099385977562,4.492859648858948,BP,0,1,0
4.235669311128954,4.2842404909915786,4.481060276469701,4.243922817342283,4.460337073605128,BP,0,1,0
4.188166167263649,4.206875386540175,4.2137662796066175,3.8850826827679845,4.314282982587362,BP,1,0,0
3.9749166534138944,4.185925200339743,3.9745626469157447,3.9322344343242235,4.406190652297994,LP,1,2,-1
4.105570778704086,4.14919388873691,4.057035063722601,4.112013741153971,4.450580520932026,BP,0,2,0
4.102357702235704,4.273161016243995,4.228674635742771,4.235682556634959,4.322232397159619,BP,0,1,0
4.2956879582458285,3.9079123500832558,4.0219651148049484,4.0670043495946375,4.306584439507023,LP,1,0,-1
4.205969807128963,4.4245961853590385,4.35567889857423,4.306461935316908,4.307168381129456,BP,0,1,0
4.315426229659416,4.293835496273562,4.245732147793128,4.070993210088332,4.2700703405404905,BP,0,1,0
4.2535409548227445,4.317704072238604,4.335045482944365,4.296874297829936,4.384814411876203,BP,0,1,0
4.265601095601771,3.7676290493162976,4.422026842547879,4.129781546305392,4.477412569184504,BP,0,1,-1
4.217397192849366,4.42552530770254,4.078783958667958,4.078522377077344,4.4023601667668,BP,0,1,0
4.487996016945278,4.1090696085789675,4.1338660947993855,4.138584852212202,4.4082627708657185,LP,0,1,-1
4.3595694474866535,4.197883982309433,4.109380331604115,4.105793565614047,4.375757021660286,BP,0,1,0
4.264219370555929,4.245827329982072,3.971714852866044,4.1808030027544865,4.358032736259232,BP,0,1,0
3.8237907574773016,3.89522310588274,4.381186151380421,4.098064215095655,4.360973225476049,BP,1,1,-1
4.140297098661869,4.080723132278127,3.897047101144743,3.8593926019982,4.376176220995706,BP,1,0,-1
4.499472157633176,4.204400793399323,4.417263763475572,4.191879789368834,4.450852825603734,BP,0,1,-1
4.12759328841098,3.996043104720553,3.769151376534431,4.0067354080706,4.231688123732978,MP,1,0,-1
3.966851729929109,4.11772260953504,4.113323281442211,4.0416773985262155,4.336375289254793,BP,1,0,0
3.96533528846267,4.247991166768737,4.209108654019264,3.811178374091999,4.375840875586795,BP,1,2,-1
4.096831066278871,4.201586103298092,4.08376399504374,4.252870150858723,4.344670848130113,BP,0,1,0
4.018320136805954,4.482324407836327,4.122798001544749,4.371985837577838,4.310843867113894,BP,0,1,-1
4.237203228534839,4.14828082773341,4.043788852200649,4.066101758629192,4.335982696172475,BP,1,0,0
4.39971782888505,4.470075603463279,4.1211375426552435,4.160761291232813,4.390738575275903,BP,0,1,0
3.95104217989711,3.6583270397440013,3.6234802005664006,3.7227269373696057,4.316153890523173,LP,1,0,-1
4.089488923235691,3.748055475985332,4.182271830985637,4.058028817714928,4.329109215091187,BP,1,0,-1
4.219900804206558,4.2543432705102795,4.349706805580765,4.140344231810682,4.436869870556391,BP,0,1,0
4.36352696595343,4.082033316338687,3.993717403221165,3.946086447704902,4.3811929539253045,BP,1,1,-1
3.9084163944105894,4.066701416190169,3.967052468104108,4.063559025492958,4.4171122073422,BP,1,2,-1
4.141579325607541,4.271883246959087,4.2125627533687835,4.306770765305891,4.277684119196516,BP,0,1,0
4.020610265887178,4.075715242953481,4.025720714220518,3.9199072836624635,4.307033655632451,LP,1,0,-1
3.9657209470947374,4.002136973424846,3.71054756178791,4.163302223244888,4.297738818151292,BP,1,0,-1
4.038872453356887,4.149505474824581,3.881069453767034,4.114678669847858,4.291782766080835,BP,1,0,-1
4.340077001951862,4.487187187877948,4.348396528828067,4.18144281567335,4.468586520867991,BP,0,1,0
4.083992561150414,4.3623413668651585,4.0322143854899375,3.971402025729052,4.308559482792009,BP,1,0,0
4.240942538156847,3.79330395389229,4.054321637278065,3.9318819042474193,4.483943728553948,BP,1,0,-1
4.2318858619579505,4.366103596219575,4.276438170040041,4.3020591441945255,4.440649253819643,BP,0,1,0
3.936179354637978,4.074060855066289,4.146725938674175,3.7881008615784,4.506086227764192,BP,1,2,-1
4.0758133804093255,4.266383398109248,4.223814740123462,3.7229872662447137,4.273698757788253,MP,1,0,-1
3.9874233868577518,4.257562929020981,3.9286089004094316,3.8735848287009325,4.235216998881286,MP,1,0,-1
3.9060612571619044,4.2347330247259,4.163473878036085,3.9826192646464325,4.434698145551286,BP,1,2,0
4.3742407598217525,4.313437400104449,4.291055314476285,4.200315305585053,4.428870461512631,BP,0,1,0
4.074327158847466,4.465851661639389,4.029369798224604,3.8709499849554296,4.276619821648053,BP,1,0,0
3.993575690788881,4.09124088788398,4.092498933418503,4.080308738335139,4.490058578886867,MP,1,2,0
3.9216755518940127,4.429982573339557,4.12139313220423,4.110374085677352,4.421527757226721,MP,0,2,0
4.139964716012621,3.888960984273466,4.196836198217876,4.008565580151648,4.297330756664367,BP,1,0,0
4.222000454191818,4.244998407045981,4.08604711267557,3.9273221336655384,4.480173695813406,BP,0,1,0
3.8889248343856613,4.004299527848513,3.7891506500528043,3.8698901166586146,4.239886867512759,BP,1,0,-1
3.9942237678224988,4.0990780825868125,4.187162808826136,3.9647644969299445,4.446994751022215,BP,1,2,0
4.184880911272515,4.350908735820475,4.31200769874065,4.09000568407797,4.406719247264253,BP,0,1,0
4.097534234865479,3.9946151877816183,4.240060704806843,4.0310416751620135,4.366193618037558,BP,1,0,0
4.28541314577474,4.295952071107233,4.1051184790979605,3.8339135055916937,4.369574426734642,LP,1,1,-1
4.191418304115002,4.401320941963188,4.1187183224320165,4.230594936324405,4.441474093317302,BP,0,1,0
3.98922422077597,4.037357228731635,3.9363942891610337,3.717593116876196,4.261881436306602,LP,1,0,-1
3.8173246430879475,3.8569858785822273,4.1929560300773066,4.059105026892064,4.470724089435168,BP,1,2,-1
4.23998352740753,4.366103596219575,4.30040679792722,4.01753921933309,4.328142267055228,BP,0,1,0
4.083419297228666,4.45694599343236,4.233457579337442,4.261056524175121,4.369363460720484,BP,0,1,0
4.0632412684915105,4.347772282077726,3.9126153585543664,3.854822934656597,4.330733340286331,BP,1,0,0
4.296548945697718,4.204160766211767,4.255825787214993,4.161312977032862,4.383317467856805,BP,0,1,0
4.0638795312777685,4.231413265655437,4.209889206080402,3.984055857304747,4.4434352628025255,MP,0,2,0
3.961577656800772,4.278155556121089,3.7757415830088807,4.018435634159395,4.423888088768799,MP,1,2,-1
2.389281955120256,4.2334051644348465,2.201184978552315,1.966768379175722,4.358843299218225,BP,2,2,-1
4.231749281021713,4.183118467257343,4.354385298017091,4.253552480221246,4.373532326638175,BP,0,1,0
4.003591052654006,3.931215968041762,3.666939550202102,3.8514083646664012,4.375085936994551,BP,1,0,-1
4.3629192469014075,4.3535228923911635,4.163527702340441,4.069869328673706,4.454463568563388,BP,0,1,0
4.111817738104736,4.217931998922248,4.1684157109983335,4.223077407925241,4.3435456478556,BP,0,1,0
4.292984689223689,4.3825979324612625,4.3347235296223765,4.3763281670250995,4.384731307081009,BP,0,1,0
4.175444523827019,4.338565971543451,4.2258873683264655,4.032195146475773,4.442690471407676,BP,0,1,0
4.0373902118952,4.140587003051635,3.9213046504708995,4.121619102752376,4.288539791580417,LP,1,0,-1
4.296976137649807,4.388214709280378,4.195517772217223,4.150356170820554,4.426043520090656,BP,0,1,0
4.1372524767517875,3.970856771001765,4.112752488379479,4.093513152818768,4.345405872051481,BP,1,0,0
4.318732102401945,4.394820312371428,4.251108760932762,4.14937168921344,4.361696368200631,BP,0,1,0
4.023826555434447,3.9704842271156533,4.070450985691226,4.10449234866287,4.359908829420263,BP,1,0,0
4.290422693011131,4.074732530890425,3.9587875295148063,4.030082264608713,4.243339114899988,MP,1,0,-1
4.133287185622271,3.9965910131223565,4.263417321901512,4.088400500192397,4.372691531196201,BP,0,0,0
4.27703423451111,4.311555085976152,4.384235912223134,4.313943522313764,4.482248972475585,BP,0,1,0
4.266592702848465,4.434134465143306,4.248223165702179,4.163951560336835,4.502915951949335,BP,0,1,0
4.268903836171688,4.428131740338837,4.272967485715604,4.05601562400806,4.382026634673881,BP,0,1,0
4.042521519543056,3.793732817661056,4.096799473864364,3.950531685686335,4.28123898086119,LP,1,0,-1
4.232388303140073,4.410912485479004,4.090493252929379,4.0621781316261565,4.505718107016431,BP,0,1,0
3.9424105971797587,4.223414797225188,3.895352856301955,4.230787631196043,4.335939065203206,BP,1,0,-1
4.072555950366239,4.2705791992212525,4.29336537716871,4.299865851460417,4.412798293340635,BP,0,1,0
4.330445818563757,4.352191684783212,4.449778234795702,4.216721302305959,4.284184084457866,BP,0,1,0
3.989193674899204,4.07736689836135,4.1714194063099175,4.312946231735693,4.484169479175721,BP,0,2,-1
3.872274393252788,4.063384118701349,3.877233298323946,3.970981068472503,4.2593880800411,MP,1,0,-1
4.240214161743039,4.326462882086887,3.8954271962047096,3.9052520014982797,4.311201728893603,MP,1,0,-1
3.882567392920101,4.135801708966723,4.174923243645044,4.2450344426810425,4.422048309023368,BP,1,1,-1
4.1863465037056535,4.325436955732672,4.3335877929637086,3.9279234340738958,4.349933791126618,BP,0,1,0
4.526760023473182,4.432812134564755,4.087238088542104,4.548042652212706,4.34298257258355,BP,0,1,-1
4.004300484025969,4.272965582737749,4.134231233443657,4.0362266436564465,4.375337646523085,BP,1,2,0
3.9479470972747994,3.784413365441368,4.194079307036105,3.6469799429125453,4.33829241763597,BP,1,0,-1
3.962501528387014,4.266176734366076,4.121661905525203,4.011753893885498,4.390738575275903,MP,1,2,0
4.361880136653448,4.409729551032864,4.076189767832987,4.3147898229656265,4.382026634673881,BP,0,1,-1
3.932746544136292,4.204561393792389,3.7662016508830694,3.8252075286777005,4.458215773031428,BP,1,2,-1
3.9428543512955048,3.8444886679272776,4.014029757395833,3.9959855834399707,4.472133908868894,BP,1,2,-1
4.148264999238554,4.316549085694531,4.172432839677143,4.13125064845885,4.3171769540200975,BP,0,1,0
4.136686424921706,4.0908383410398965,4.227422152432107,3.8536401524346333,4.330733340286331,BP,1,0,-1
4.168691025809749,4.316352534623781,4.237107392183235,4.2803095314029544,4.464336002300955,BP,0,1,0
4.14299208069807,4.112332827590323,4.136288738108499,3.9817935303479794,4.427637145925934,BP,1,2,0
4.30734234573906,4.29902718151672,4.339732008907569,4.053083425879381,4.295287947773657,LP,0,1,0
4.108234559466364,4.379685419740458,4.049709141834797,3.962162044819029,4.343112541174656,BP,1,0,0
3.9872909231687585,3.7879335700799923,3.9107409132772153,3.787184710024543,4.299007278953789,BP,1,0,-1
3.9830399095058993,4.189901373232155,3.738853481744831,4.094420388090907,4.270629416216625,BP,1,0,-1
4.286979080282784,4.17300827081969,3.8405373346130567,3.8503032966842587,4.302622611886613,MP,1,0,-1
4.078372826735204,4.1308262118097385,4.217554115446627,3.978290146987949,4.4337094365268825,MP,0,2,0
4.210557496384266,4.095854898441649,4.2765359909929055,4.155601850988653,4.310127759130018,BP,0,1,0
4.083467399867753,4.186880913306951,4.042255359545693,3.8752682386025867,4.3400320779712045,BP,1,2,0
4.165581263290656,4.339644073698115,4.272185434542618,4.35093541877923,4.473541743509655,BP,0,1,0
4.133286919699436,4.258660867135084,4.166613229087826,4.166123887176235,4.28588277412098,BP,0,1,0
