PC1,PC2
-0.32776144331571805,0.8750569754619273
0.47118602127411136,0.37452870103057456
-0.6272135206122281,1.078751633513758
0.5393608778019261,-0.08126523763754231
-0.08817321811877504,0.3221324211850183
-1.5513681141553142,0.19040747613646306
0.3550787266938648,-0.48208360847524667
-0.7684822692557155,0.9045605104272505
-0.45216648910879575,-1.068235454125739
-1.3617752904549478,-0.6887871366837319
-0.09630620584677628,-1.5689682547102253
-2.3150676454046617,0.5076353370777409
0.7909155083499959,0.4796486575325867
-0.04418257244092334,1.0828213222440015
-1.3692159657112037,-1.184672570018999
2.5562553050433845,-0.32357669940013123
-0.20046169859751858,-1.1716531208754069
-0.6296983325563814,-0.055701091524839
-2.0433362538034667,-1.2130607571381868
-1.61416128695231,-0.4142198878316306
1.049254797770809,-0.13636208386182777
-0.17524270656189672,-2.1654021962573453
-0.26706065823801783,0.6710884634932407
-1.470209189034806,-1.440189829798128
-1.6141644298842408,-0.6009319685041584
-0.2613845260192369,-1.2800679154309402
-0.8410336261739813,-0.39407568852540614
-0.6172612697643439,0.6352990033229986
0.2061567162249269,-1.0344062917730623
0.1448491110963088,-1.0306102719053547
-1.148074985877125,1.2824180295321757
-0.017239687145570518,-0.26632852968367104
-0.6651998793061412,-0.1848142354489525
-1.117146678314651,-0.5617701128923768
0.9437188726871606,1.0366740912019072
-1.1263749806820291,1.3428569829576795
0.6462168781604174,0.7596688636307752
-0.6191480871031667,-0.6970686075912631
-2.339306416749727,-0.4460982225492492
-0.22912709576472506,0.49796495679357317
-2.16507082008239,0.4429088162942684
0.08514110731683687,0.9165290824480299
0.034280721073433405,-0.23165793520652778
1.1050385462113408,-1.058930453835689
0.8013430211192686,-1.065895387395029
-0.775540727831174,-0.030173843063828004
0.44279745823907063,-0.9354470607508653
-0.3108483775851266,-0.2751904885160731
1.0373822080108968,-0.8517046294706404
1.0045132466525497,-2.0512659222157623
1.127607463885076,0.009770686190959891
-1.2536981249020813,-0.6947064596585687
-1.231654160768528,0.9298689656100539
-0.9186513865030264,0.6503072987169649
-0.41157222287931566,0.6579761362607992
1.9329282753435006,0.09993695092354282
2.973067506044231,1.1426725557791297
2.402124938178164,0.6694823093048768
2.1076719656095833,1.7765402742275584
-1.130141028775184,-0.29032068957082974
1.9943794993428832,1.5730232364794186
0.37975628033639514,-0.7149863739387672
-0.6027478059682976,-1.7442622850739382
0.38447419925639414,0.33591024801133756
1.5928702428206138,0.9000103979177693
-1.3103981010773547,-0.7011890472807734
1.6839998297049334,0.8619296347710664
-1.1836242721579173,0.9911384476290539
-0.6693544349843402,-0.29469529694265834
0.522927284939613,1.0252296879777318
-0.04130584582489403,-0.7793789187264694
0.6887687361055244,1.4882254107033135
-1.4547757859124797,-0.5831742189921023
0.8726990601081885,0.35818444368725294
-0.5366931556005105,-0.9339230888044437
0.2630552008664009,-1.7216477630497258
-0.38733879850184616,-0.08592270535576281
0.6258327162679566,0.07324044180148014
1.1094678933685418,0.6573284898846546
-0.3961924775741297,1.592790411535285
0.7843486583273949,1.4152968382288813
-0.18183969609021555,1.65442584823397
0.3002598618844747,2.310735339771362
-0.6710499616242614,0.6396113747621489
-1.4139562132957257,0.35659976984083214
2.2251871727907195,-1.4979990857746384
-1.910703806067931,-0.49719465838899707
0.6973063168994423,-1.3826461878669114
0.2800492849032554,-0.0659558809424812
0.35285422635402114,-0.8535497907309613
-2.0968869247690956,-1.5276016702556723
-1.0218408797208447,0.041530337370693
-1.5926217972896657,-0.6606102589965778
0.337290624472151,0.8750052626528616
-0.522821403104851,0.7444867984372036
0.17966329065519465,0.5043029306070484
-1.5026698685409419,-1.0543765988767624
-0.09018033357282723,0.028756781335389205
-0.652795096769111,-0.24582511411640462
1.5697861964832331,1.617571161968888
-0.7450329787866885,-0.44753619774871967
-1.30049612512376,0.5833331387884103
-1.2071077889549087,0.44481609752905166
0.8425098878747562,0.8361647634323701
-0.47425946452980855,1.26821096898502
2.721373613666921,0.4735370855054472
-1.0785963081226222,2.5427544366967325
-0.5698934553378893,-0.8035939383575165
-0.8457300199793616,1.9799525665203246
-0.7800296620534249,-1.1339507654911374
-1.483737248115366,0.9805365786489333
-0.2879924616537773,-1.11284766827137
2.1504360070355486,1.5021528091348517
-1.174480616988594,0.4076197489440889
-1.4359204957876255,0.38054218881291746
-1.5384569048014929,-0.4172347565135594
-0.72590661888964,-0.5341440646752209
-1.1664269760303856,-0.4162315591684831
-0.3357476567619386,0.15049969438225538
0.3103446749988813,0.3687710362460904
-1.1242002832805917,-1.150916902731007
-0.7129753813292481,-0.5464602030390006
-1.3611146178929787,1.5533880456754048
0.2983310305889696,-0.5119713130179188
1.876860814049475,-0.18530259359004594
-2.3240048646105165,-0.005292833467802109
0.07434047970450491,-0.583847875028488
0.5908201339847541,1.007512656034648
0.8130418784192909,-2.073631926092055
-1.2349912541950494,-1.4000343175776777
-2.2732735861679614,-1.3981419626888183
0.6354486693819872,-0.6938476216828167
0.2913966363535965,-1.6178681604732503
0.5112284826933127,-0.7973385662033362
-1.2590711668979078,-0.3451895996364687
-0.1372060467247025,-0.006306801206601757
0.6297234560527468,0.5222435880176407
-0.8174415819264333,-1.2620584728569624
-1.2358103556910778,-1.1050823321946301
-0.46717345745566285,0.24190411056228034
-0.08627695678463353,0.9570938099656248
-2.5364591442655313,-0.4542947046645001
-1.8602368112151404,-0.028407175630531006
2.162491898774717,0.6832588477738365
0.6358118333011912,-0.8733104665207192
1.4025053352476395,-1.1364343170963382
2.383917998979919,-1.5038981322100222
-0.1301760891145364,0.5888284569867968
1.3375051073788058,-1.0565882016746904
-1.086064942240641,1.2300400793115098
-0.9532609259886666,0.27191132052671013
0.6830430568515677,1.262841101253284
-1.5367538027624938,0.816968253903563
-2.470845483791059,-0.7261094829784387
-1.3097983435645346,0.15552808384201525
1.290587748091636,-0.43774176312446234
0.5635186792669253,-0.07662701988616703
-0.7053879565673821,-0.869441587554273
-2.9699158371238465,0.3302639279333011
-1.8217594398809407,-0.03871741129482297
1.40766395768194,-0.6732008180052907
-0.6631818845094348,1.6886896798743902
-0.036055485151625606,-0.6628363196353844
0.43984172506493135,1.2644696901331927
0.03582835681583289,1.8774068598543543
-0.5075409360724842,0.09706328170715214
-0.22681736508655978,-1.092515343728872
0.5585389146243538,-1.016391662800966
1.0179752013272287,-1.9553447355875064
0.07035219291540955,-0.4433690922057322
0.2591881085098926,-0.006531809735734393
-0.07064886480049215,-0.3928992419851503
1.4445088622696811,1.5909739376817238
2.4947336173009,-0.48610990074769866
-0.2621532984319709,0.9526000826773802
-2.6131685211944173,-1.4448868903681653
0.42170918256864026,1.3197822824581584
-0.7169016066747209,-0.5612334717233818
-1.4192173974589368,-1.6737968640073513
0.7612695418689316,0.9862193021356882
1.4447776549185365,-1.1596247346905146
-0.44203519155891813,-0.7454587633282057
-1.292822599021539,-0.21652153743248634
-0.24961048906704575,1.8672137325835871
0.3480119423225217,1.6015910878847555
-0.28114875041647625,-1.14179808570251
-2.666188835669642,-0.6193376652603573
-0.40954005668468707,1.12501025857814
0.9170944523593696,0.9226714053404503
3.21021927507212,1.1333008885689606
-1.2044652174019823,0.7174022401630352
1.1121555490260906,0.028619791143218998
0.15907903089528996,-0.3400011578955832
-1.6890339478623695,0.15803002508503383
-0.6988667649429747,-1.0922838055685669
-0.4578629687843826,2.703932107237823
-0.5371160821515145,-0.8425194346234808
-0.36192506952121445,-0.41176866102827236
-0.18703842069913731,0.9422664852943953
-1.0347785612333926,1.192250162830742
1.1951347103674301,-0.7201221936492954
1.7194089615215185,-0.11643016303763436
0.39366387004019004,-2.0723882651191277
-0.5019958678870158,1.1243742725745232
0.7035831746601958,-0.6423878020125691
0.1659624641363904,-0.052164358360633954
2.7763443877557354,0.23629212499099173
-0.26631831924244853,0.44400738914029214
-0.5492694753895667,-0.4084400584523227
-0.31095343027059313,1.4098599996018149
-0.9551973415302143,-0.36841078622073437
-0.8606920799637658,0.7900536697524306
-0.5104089934014613,0.020593206039779304
0.758495056795029,0.1326256251374243
1.390621096945405,0.21553697069678487
0.8095839431255388,-0.4681138618512092
0.4010949009490208,1.200414815529221
-0.6885449041837575,-0.9771434340792778
2.047825332034326,0.10636008719317694
1.875415847185796,0.39615882037091554
-0.3194845068625618,-0.0044426938262942355
2.5390635126576937,2.024679388760392
-1.1527773643492365,0.18568363634860513
-0.03190961970477732,1.0395535546811143
-1.289241338371021,-1.159227184440391
0.6979384586726592,-0.2058003346457572
-0.15888980881585313,-0.5290242599534403
0.11137022373546183,0.8755147895819242
-1.0721124991197424,0.6333278580977945
0.17502072696240817,-1.0333175073985272
2.990431145251251,-0.9715295506848576
0.8481690199179028,-1.3907954061366161
-0.11494453920555084,0.3854522322446077
-0.3145073047106468,-2.05827544834482
1.6230756484914217,0.05489264360103136
-0.7754059158413052,0.4261861491802851
-0.8157522671855927,0.25172645664968385
-0.2084810634079919,1.0681494921397015
1.1438067902619462,0.16710531501832088
0.6769196564975167,-0.823837747196834
1.382575419909395,-0.17104118884183475
-0.03255164828246091,0.06964239292094998
1.9200688831382053,0.8856054684629726
0.9953079216741327,1.2762151002163349
0.27680796407009445,-0.8128090870287813
0.531589443848924,-1.4431352037938103
-0.8319860569117344,0.14253983085563682
0.4509607625578035,-0.2185922004153212
-2.290936330751576,-0.07377834124984149
0.6834699772901087,-1.3383113339346
0.0816099631296828,-0.5180118405109105
-1.2435476969146522,-1.8558746124064809
-0.5379740178529304,0.40425247724005847
-1.158680115914813,0.8755636868225023
-0.7991753945731719,-1.2442950879390977
0.5334483205038627,1.0014694774715824
0.9921655641093206,0.6999769617037422
9.71157093793258,-1.6727074798864492
0.15320384918993618,-0.0633839263366183
1.8445160648989376,0.9705828630354377
0.07503386824777443,-0.2740242455241824
0.8876297506011613,0.917258664923396
-0.29829788965886533,-0.3495302079271113
-1.5607291630969344,0.235025422798001
0.5700975389284744,-0.3105301640229148
-1.8435515902126718,-1.1092424589223984
-2.0194750384219127,-0.7078876289472508
0.2417159515058907,0.7778464892031084
1.0103708876724316,-0.5960969831068761
-0.07859603984620771,-1.0130071402672156
-0.5752380702660607,0.9348805624641949
0.4587010753586516,0.674891201248004
-1.5410317645495342,1.4162942372410505
-0.6553424397505182,1.6257524861209076
-1.6724907085039267,0.299618322135975
-0.8700875379303464,-1.5179948215611638
-0.6594066503254418,-0.08010869482894015
-1.1787555485024082,-0.29522069008223295
-0.7270857991732351,0.13453583850814355
-0.3530234082927336,0.36987987999490557
0.6896227211176075,-0.08295244531655337
1.1905090933098341,-0.3146581757191112
-2.3044393733386452,-0.6123183748335801
1.7615722878389855,1.5376028698724962
0.7714387615605239,0.373829876260046
0.7873066527466543,-0.12904532318506243
-0.21718840526518546,0.5239321878454809
-0.7505529863070881,1.3002040523899403
0.07573664438819373,0.507188755978407
-1.5063447041989384,0.25887795974125605
3.596290698500824,-0.2088803990013364
0.8699409147730345,0.19682708977525046
-1.2819863575256938,-0.5532273376458878
0.11056320090067,-0.1953404098885613
1.044578626853862,-0.8004088839938387
-0.6790150521518253,1.5731494264827757
1.2993531617433627,0.6271474761437283
1.7283778577783724,0.6901269094147947
1.0230304440918685,0.9757310585195514
-2.2053271944032047,-0.6680431274086491
0.4963129464446714,0.947073819379564
0.4931213281364817,-1.8584198731997696
-1.749530541055554,-0.4134648487599907
0.9415776298473785,-2.0564151386654363
0.9687610628614273,1.221606743608776
1.6635941983953366,1.664502563054148
0.45823011779726924,-0.8447966463805434
-1.79507530718788,-0.31236630041376334
0.7131640434190574,1.3966497792627346
0.19699617566057084,-1.63902613290691
-0.09132375156223956,-0.41003390759303404
0.6885185011594789,0.7446126740378299
-0.2584631330391776,-1.3684127042847352
2.678833795770954,1.2608837619350464
0.3906358534601596,-1.1044003033187952
-1.0338961398648605,-0.12533681991537757
0.24948008157964824,-0.04152686240866135
0.02899756413812692,0.10398752533229892
-1.1499834538030134,-0.5135294735080251
2.3144477044056413,1.0041868612826774
0.9555578763218773,-1.6594895959156648
-0.7481782187922996,0.8907565619965565
-1.0566841957838646,0.5060961769244425
1.079884392199666,0.5124216045423504
-1.0703381696758278,0.10837167887124644
-0.11287752620590238,-0.8796597362867293
1.0844722947140433,-0.7652739819570811
14.566956549474911,-2.524840242712022
-1.2875219403109595,0.2874738744265859
2.379849741530075,-0.5952678174793684
-1.286280507969691,-0.7469104664990692
-0.4053141310541205,0.574199876832301
-2.0888286246787957,0.43083594364311506
-0.756220336076049,-0.6833053212865889
0.9408297461708917,1.0290151534547132
-1.347701260248419,-0.30313197117668955
0.38704452491017993,0.21502875531420793
-1.338715850686529,0.5765793197045693
0.7256836232883999,-0.03077465765539738
0.6400678719177831,1.6157840142268172
-0.07273531743579736,-0.06429980152675455
-2.1998586812154013,-0.9441728733545514
-1.7460911047042058,-1.249490689372414
-1.1382249575063987,0.27051206873245887
1.5488967658974078,0.747418809124297
-0.9964126801958311,-1.4492566309154433
0.6979517627645012,0.5098578622859686
-1.094013092124745,-0.20066639327374114
-1.6843056673100225,1.6763443106358025
-0.5193504052254287,-1.3966664272670284
2.1026045302397804,1.155086557362633
0.6025685734439894,0.8454130872975277
0.04130042331024939,-0.6111264681162718
-0.45441337108703067,0.498888909656931
-2.5371996176746654,1.1366947871999007
0.24801870539897902,0.03365637647788402
2.17848084051825,-0.205919265926755
0.41619719533313315,-0.21243502317959384
-1.5557318028800837,0.38094991987472
1.6850536397209261,-1.4267064043448072
1.2026107988700692,-1.7490727562231276
-0.3635205840218068,0.9729042847661934
0.5716488161048583,0.41356285461718256
-1.421543369513186,-0.8272103939935049
0.09602086189865709,-0.7860950576526801
-0.8979572645965882,1.3217378283871308
0.2711534606333391,0.5215844488227388
2.500685665285317,0.3092167935451282
1.562117810827285,1.2015890480803557
1.0238006713366388,0.7711035009809373
0.04281057607632685,-0.8447681535829789
-0.4498138440298643,0.9320937007880331
0.9074091154142822,0.30569781075337343
-1.7414857726564168,-0.8674540704551712
-0.19874911267532444,1.3410606964043474
